Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
12611,MAS-NZM GARI,8,JHS,JHANSI JN,05:26:00,05:31:00,1770,MAS,CHENNAI CENTRAL,NZM,HAZRAT NIZAMUDDIN JN
12611,MAS-NZM GARI,9,GWL,GWALIOR JN,06:30:00,06:32:00,1868,MAS,CHENNAI CENTRAL,NZM,HAZRAT NIZAMUDDIN JN
12611,MAS-NZM GARI,10,AGC,AGRA CANTT,07:55:00,07:57:00,1975,MAS,CHENNAI CENTRAL,NZM,HAZRAT NIZAMUDDIN JN
12611,MAS-NZM GARI,11,NZM,HAZRAT NIZAM,10:25:00,10:25:00,2156,MAS,CHENNAI CENTRAL,NZM,HAZRAT NIZAMUDDIN JN
12615,MAS-NDLS GRA,1,MAS,CHENNAI CENT,19:15:00,19:15:00,0,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,2,GDR,GUDUR JN.,21:30:00,21:32:00,137,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,3,NLR,NELLORE,21:56:00,21:58:00,175,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,4,OGL,ONGOLE,23:23:00,23:25:00,291,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,5,CLX,CHIRALA,00:01:00,00:02:00,341,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,6,BPP,BAPATIA,00:12:00,00:13:00,356,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,7,TEL,TENALI JN.,00:44:00,00:45:00,398,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,8,BZA,VIJAYWADA JN,01:55:00,02:05:00,429,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,9,KMT,KHAMMAM,03:18:00,03:20:00,529,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,10,WL,WARANGAL,04:58:00,05:00:00,636,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,11,RDM,RAMGUNDAM,06:19:00,06:20:00,738,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,12,MCI,MANCHIRYAL,06:33:00,06:34:00,752,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,13,SKZR,SIRPURKAGHAZ,07:23:00,07:25:00,810,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,14,BPQ,BALHARSHAH,08:45:00,08:55:00,880,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,15,CD,CHANDRAPUR (,09:12:00,09:15:00,894,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,16,HGT,HINGANGHAT,10:17:00,10:18:00,978,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,17,SEGM,SEWAGRAM,10:59:00,11:00:00,1016,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,18,NGP,NAGPUR JN.(C,12:15:00,12:25:00,1092,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,19,NRKR,NARKHER,13:30:00,13:31:00,1178,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,20,PAR,PANDHURNA,13:49:00,13:50:00,1196,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,21,AMLA,AMLA JN.,14:55:00,14:57:00,1260,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,22,BZU,BETUL,15:16:00,15:17:00,1282,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,23,GDYA,GHORADONGRI,15:58:00,15:59:00,1319,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,24,ET,ITARSI,17:15:00,17:20:00,1389,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,25,HBD,HOSHANGABAD,17:38:00,17:40:00,1407,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,26,HBJ,HABIBGANJ,18:45:00,18:47:00,1475,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,27,BPL,BHOPAL,19:20:00,19:30:00,1481,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,28,BHS,VIDISHA,20:07:00,20:09:00,1534,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,29,BAQ,GANJ BASODA,20:38:00,20:40:00,1574,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,30,BINA,BINA,21:25:00,21:30:00,1619,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,31,JHS,JHANSI JN,23:28:00,23:40:00,1770,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,32,GWL,GWALIOR JN,00:50:00,00:55:00,1868,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,33,MRA,MORENA,01:20:00,01:22:00,1906,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,34,DHO,DHAULPUR,01:51:00,01:53:00,1922,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,35,AGC,AGRA CANTT,02:45:00,02:50:00,1975,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,36,RKM,RAJA-KI-MAND,02:58:00,03:00:00,1978,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,37,MTJ,MATHURA JN.,03:45:00,03:50:00,2028,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,38,FDB,FARIDABAD,05:19:00,05:21:00,2138,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,39,NZM,HAZRAT NIZAM,06:00:00,06:02:00,2156,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,40,NDLS,NEW DELHI,06:30:00,06:40:00,2163,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12615,MAS-NDLS GRA,41,DEE,DELHI-SARAI,07:10:00,07:10:00,2169,MAS,CHENNAI CENTRAL,DEE,DELHI-SARAI ROHILLA
12621,MAS-NDLS TAM,1,MAS,CHENNAI CENT,22:00:00,22:00:00,0,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,2,BZA,VIJAYWADA JN,04:10:00,04:20:00,429,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,3,WL,WARANGAL,07:03:00,07:05:00,636,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,4,BPQ,BALHARSHAH,11:00:00,11:10:00,880,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,5,NGP,NAGPUR JN.(C,14:10:00,14:20:00,1092,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,6,ET,ITARSI,18:40:00,18:45:00,1389,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,7,BPL,BHOPAL,20:10:00,20:20:00,1481,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,8,JHS,JHANSI JN,00:16:00,00:28:00,1770,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,9,GWL,GWALIOR JN,01:37:00,01:40:00,1868,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,10,AGC,AGRA CANTT,03:50:00,03:53:00,1975,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,11,NZM,HAZRAT NIZAM,06:42:00,06:44:00,2156,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12621,MAS-NDLS TAM,12,NDLS,NEW DELHI,07:05:00,07:05:00,2163,MAS,CHENNAI CENTRAL,NDLS,NEW DELHI
12623,TRIVANDRUM M,1,MAS,CHENNAI CENT,19:45:00,19:45:00,0,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,2,KPD,KATPADI JN,21:23:00,21:25:00,128,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,3,SA,SALEM JN.,00:07:00,00:10:00,331,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,4,ED,ERODE JN.,01:05:00,01:10:00,390,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,5,CBE,COIMBATORE,02:47:00,02:50:00,491,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,6,PGT,PALAKKAD JN,04:00:00,04:05:00,545,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,7,TCR,TRICHUR,05:17:00,05:20:00,622,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,8,AFK,ANGAMALI (FO,06:00:00,06:01:00,667,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,9,AWY,ALWAYE,06:13:00,06:15:00,677,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,10,ERN,ERNAKULAM TO,06:50:00,06:55:00,693,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,11,TRTR,TRIPUNITTURA,07:14:00,07:15:00,703,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,12,KTYM,KOTTAYAM,08:10:00,08:15:00,753,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,13,CGY,CHANGANACHER,08:35:00,08:36:00,770,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,14,TRVL,TIRUVALLA,08:46:00,08:47:00,778,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,15,CNGR,CHENGANNUR,08:57:00,08:59:00,787,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,16,MVLK,MAVELIKARA,09:09:00,09:10:00,800,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,17,KYJ,KAYANKULAM J,09:20:00,09:22:00,808,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,18,QLN,QUILON,10:20:00,10:25:00,849,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,19,VAK,VARKALA,10:49:00,10:50:00,873,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,20,TVP,TRIVANDRAM P,11:12:00,11:13:00,911,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12623,TRIVANDRUM M,21,TVC,TRIVANDRUM C,11:45:00,11:45:00,913,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12639,MAS-SBC BRIN,1,MAS,CHENNAI CENT,07:50:00,07:50:00,0,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,2,AJJ,ARAKKONAM JN,08:48:00,08:50:00,68,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,3,WJR,WALAJAH ROAD,09:18:00,09:20:00,104,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,4,KPD,KATPADI JN,09:38:00,09:40:00,128,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,5,AB,AMBUR,10:18:00,10:20:00,181,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,6,VN,VANIYAMBADI,10:33:00,10:35:00,197,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,7,JTJ,JOLARPETTAI,11:05:00,11:07:00,212,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,8,KPN,KUPPAM,11:33:00,11:35:00,256,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,9,BWT,BANGARPET JN,12:03:00,12:05:00,290,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,10,KJM,KRISHNA RAJA,12:48:00,12:50:00,346,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,11,BNC,BANGALORE CA,13:18:00,13:20:00,356,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12639,MAS-SBC BRIN,12,SBC,KRANTIVIRA S,14:00:00,14:00:00,360,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12656,NAVAJEEVAN E,1,MAS,CHENNAI CENT,09:35:00,09:35:00,0,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,2,SPE,SULLURUPETTA,10:48:00,10:50:00,82,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,3,GDR,GUDUR JN.,11:55:00,12:00:00,137,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,4,NLR,NELLORE,12:24:00,12:26:00,175,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,5,KVZ,KAVALI,13:01:00,13:02:00,226,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,6,OGL,ONGOLE,13:56:00,13:57:00,291,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,7,CLX,CHIRALA,14:32:00,14:33:00,341,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,8,BPP,BAPATIA,14:43:00,14:44:00,356,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,9,TEL,TENALI JN.,15:22:00,15:24:00,398,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,10,BZA,VIJAYWADA JN,16:30:00,16:45:00,429,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,11,KMT,KHAMMAM,17:54:00,17:56:00,529,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,12,MABD,MAHBUBABAD,18:41:00,18:42:00,576,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,13,WL,WARANGAL,20:05:00,20:10:00,636,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,14,MCI,MANCHIRYAL,21:34:00,21:35:00,752,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,15,SKZR,SIRPURKAGHAZ,22:29:00,22:30:00,810,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,16,BPQ,BALHARSHAH,00:10:00,00:20:00,880,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,17,CD,CHANDRAPUR (,00:36:00,00:39:00,894,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,18,WRR,WARORA,01:18:00,01:20:00,940,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,19,HGT,HINGANGHAT,01:42:00,01:44:00,978,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,20,WR,WARDHA JN.,02:31:00,02:34:00,1012,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,21,PLO,PULGAON JN.,02:58:00,03:00:00,1042,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,22,DMN,DHAMANGAON,03:13:00,03:15:00,1062,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,23,BD,BADNERA JN.,04:15:00,04:20:00,1108,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,24,MZR,MURTAJAPUR J,04:48:00,04:50:00,1149,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,25,AK,AKOLA JN.,05:15:00,05:20:00,1186,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,26,SEG,SHEGAON,05:49:00,05:50:00,1224,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,27,NN,NANDURA,06:09:00,06:10:00,1248,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,28,MKU,MALKAPUR,06:29:00,06:30:00,1276,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,29,BSL,BHUSAVAL JN.,07:50:00,08:05:00,1331,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,30,JL,JALGAON JN.,08:40:00,08:45:00,1355,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,31,AN,AMALNER,09:56:00,09:58:00,1411,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,32,DDE,DONDAICHA,10:00:00,10:55:00,1472,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,33,NDB,NANDURBAR,11:35:00,11:40:00,1506,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,34,VYA,VYARA,13:00:00,13:09:00,1605,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,35,UDN,UDHNA JN.,14:00:00,14:10:00,1662,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,36,ST,SURAT,14:25:00,14:35:00,1666,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,37,AKV,ANKLESHWAR J,15:09:00,15:11:00,1716,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,38,BRC,VADODARA JN.,16:21:00,16:26:00,1795,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,39,ANND,ANAND JN.,17:04:00,17:06:00,1831,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,40,ND,NADIAD JN.,17:21:00,17:23:00,1849,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,41,MAN,MANINAGAR,18:03:00,18:05:00,1892,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12656,NAVAJEEVAN E,42,ADI,AHMEDABAD,18:25:00,18:25:00,1895,MAS,CHENNAI CENTRAL,ADI,AHMEDABAD
12657,MAS-SBC MAIL,1,MAS,CHENNAI CENT,23:15:00,23:15:00,0,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12657,MAS-SBC MAIL,2,AJJ,ARAKKONAM JN,00:03:00,00:05:00,68,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12657,MAS-SBC MAIL,3,KPD,KATPADI JN,00:53:00,00:55:00,128,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12657,MAS-SBC MAIL,4,JTJ,JOLARPETTAI,02:23:00,02:25:00,212,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12657,MAS-SBC MAIL,5,BWT,BANGARPET JN,03:28:00,03:30:00,290,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12657,MAS-SBC MAIL,6,BNCE,BANGALORE EA,04:24:00,04:25:00,353,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12657,MAS-SBC MAIL,7,BNC,BANGALORE CA,04:33:00,04:35:00,356,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12657,MAS-SBC MAIL,8,SBC,KRANTIVIRA S,05:10:00,05:10:00,360,MAS,CHENNAI CENTRAL,SBC,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION)
12669,MAS-CPR GANG,1,MAS,CHENNAI CENT,17:40:00,17:40:00,0,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,2,GDR,GUDUR JN.,19:50:00,19:52:00,137,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,3,OGL,ONGOLE,21:44:00,21:45:00,291,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,4,BZA,VIJAYWADA JN,00:10:00,00:20:00,429,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,5,KMT,KHAMMAM,01:39:00,01:40:00,529,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,6,WL,WARANGAL,03:09:00,03:10:00,636,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,7,SKZR,SIRPURKAGHAZ,06:33:00,06:35:00,810,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,8,BPQ,BALHARSHAH,08:10:00,08:20:00,880,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,9,CD,CHANDRAPUR (,08:37:00,08:40:00,894,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,10,SEGM,SEWAGRAM,10:23:00,10:25:00,1016,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,11,NGP,NAGPUR JN.(C,11:45:00,11:55:00,1092,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,12,PAR,PANDHURNA,13:09:00,13:10:00,1196,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,13,BZU,BETUL,14:30:00,14:32:00,1282,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,14,ET,ITARSI,16:55:00,17:10:00,1389,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,15,PPI,PIPARIYA,18:03:00,18:05:00,1456,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,16,JBP,JABALPUR,20:40:00,20:50:00,1634,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,17,KTE,KATNI,22:05:00,22:10:00,1725,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,18,STA,SATNA,23:45:00,23:55:00,1824,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,19,ALD,ALLAHABAD JN,03:50:00,04:15:00,2007,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,20,JNH,JANGHAI JN.,05:17:00,05:19:00,2067,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,21,BOY,BHADOHI,05:50:00,05:52:00,2097,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,22,BSB,VARANASI JN.,07:05:00,07:20:00,2142,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,23,GCT,GHAZIPUR CIT,08:25:00,08:30:00,2217,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,24,BUI,BALLIA,10:17:00,10:22:00,2283,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12669,MAS-CPR GANG,25,CPR,CHHAPRA JN.,11:45:00,11:45:00,2348,MAS,CHENNAI CENTRAL,CPR,CHHAPRA JN.
12671,MAS-MTP NILA,1,MAS,CHENNAI CENT,21:05:00,21:05:00,0,MAS,CHENNAI CENTRAL,MTP,METTUPALAIYAM JN.
12671,MAS-MTP NILA,2,AJJ,ARAKKONAM JN,22:03:00,22:05:00,68,MAS,CHENNAI CENTRAL,MTP,METTUPALAIYAM JN.
12671,MAS-MTP NILA,3,KPD,KATPADI JN,22:53:00,22:55:00,128,MAS,CHENNAI CENTRAL,MTP,METTUPALAIYAM JN.
12671,MAS-MTP NILA,4,SA,SALEM JN.,01:47:00,01:50:00,331,MAS,CHENNAI CENTRAL,MTP,METTUPALAIYAM JN.
12671,MAS-MTP NILA,5,ED,ERODE JN.,02:47:00,02:50:00,390,MAS,CHENNAI CENTRAL,MTP,METTUPALAIYAM JN.
12671,MAS-MTP NILA,6,TUP,TIRUPPUR,03:33:00,03:35:00,441,MAS,CHENNAI CENTRAL,MTP,METTUPALAIYAM JN.
12671,MAS-MTP NILA,7,CBF,COIMBATORE N,04:19:00,04:20:00,488,MAS,CHENNAI CENTRAL,MTP,METTUPALAIYAM JN.
12671,MAS-MTP NILA,8,CBE,COIMBATORE,05:00:00,05:15:00,491,MAS,CHENNAI CENTRAL,MTP,METTUPALAIYAM JN.
12671,MAS-MTP NILA,9,MTP,METTUPALAIYA,06:15:00,06:15:00,526,MAS,CHENNAI CENTRAL,MTP,METTUPALAIYAM JN.
